板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址,未盈利,具有表决权差异安排,具有协议控制架构
创业板,江苏卓胜微电子股份有限公司,Maxscend Microelectronics Company Limited,江苏省无锡市滨湖区建筑西路777号A3幢11层,300782,卓胜微,2019-06-18,"533,802,594","444,803,958",,,,0,0,华东,江苏,无锡市,C 制造业,www.maxscend.com,-,-,-
创业板,三只松鼠股份有限公司,Three Squirrels Inc.,安徽省芜湖市弋江区芜湖高新技术产业开发区久盛路8号,300783,三只松鼠,2019-07-12,"401,000,000","279,596,000",,,,0,0,华东,安徽,芜湖市,F 批发零售,www.3songshu.com,-,-,-
创业板,北京值得买科技股份有限公司,"Beijing Zhidemai Technology Co., Ltd.",北京市丰台区汽车博物馆东路1号院3号楼33层3801,300785,值得买,2019-07-15,"198,855,243","113,812,976",,,,0,0,华北,北京,北京市,I 信息技术,www.zhidemai.com,-,-,-
创业板,青岛国林科技集团股份有限公司,"QINGDAO GUOLIN TECHNOLOGY GROUP CO.,LTD.",山东省青岛市市北区瑞昌路168号,300786,国林科技,2019-07-23,"184,015,879","137,599,969",,,,0,0,华东,山东,青岛市,C 制造业,www.china-guolin.com,-,-,-
创业板,安福县海能实业股份有限公司,Anfu CE LINK Limited,江西省吉安市安福县工业园,300787,海能实业,2019-08-15,"229,495,898","144,445,898",,,,0,0,华东,江西,吉安市,C 制造业,www.ce-link.com.cn、www.ce-link.com,-,-,-
创业板,中信出版集团股份有限公司,Citic Press Corporation,北京市朝阳区惠新东街甲4号8-10层,300788,中信出版,2019-07-05,"190,151,515","190,151,515",,,,0,0,华北,北京,北京市,R 文化传播,press.citic,-,-,-
创业板,成都唐源电气股份有限公司,"Chengdu TangYuan Electric Co.,Ltd.",四川省成都市武侯区武科西一路9号,300789,唐源电气,2019-08-28,"109,369,397","74,956,812",,,,0,0,西南,四川,成都市,I 信息技术,www.cdtye.com,-,-,-
创业板,东莞市宇瞳光学科技股份有限公司,"DongGuan YuTong Optical Technology Co.,Ltd.",广东省东莞市长安镇靖海东路99号,300790,宇瞳光学,2019-09-20,"338,380,666","247,573,176",,,,0,0,华南,广东,东莞市,C 制造业,www.ytot.cn,-,-,-
创业板,仙乐健康科技股份有限公司,"Sirio Pharma Co., Ltd.",广东省汕头市泰山路83号,300791,仙乐健康,2019-09-25,"180,497,320","149,966,771",,,,0,0,华南,广东,汕头市,C 制造业,www.siriopharma.com,-,-,-
创业板,杭州壹网壹创科技股份有限公司,HANGZHOU ONECHANCE TECH CORP.,浙江省杭州市钱塘新区白杨街道科技园路2号2幢1401-1414室,300792,壹网壹创,2019-09-27,"238,571,459","208,736,052",,,,0,0,华东,浙江,杭州市,I 信息技术,www.topwinchance.com,-,-,-
创业板,佳禾智能科技股份有限公司,"Cosonic Intelligent Technologies Co., Ltd.",广东省东莞市松山湖园区科苑路3号,300793,佳禾智能,2019-10-18,"338,388,800","329,910,800",,,,0,0,华南,广东,东莞市,C 制造业,www.cosonic.cc,-,-,-
创业板,浙江米奥兰特商务会展股份有限公司,Zhejiang Meorient Commerce&Exhibition Inc.,浙江省杭州市经济技术开发区白杨街道6号大街452号,300795,米奥会展,2019-10-22,"151,528,849","86,514,541",,,,0,0,华东,浙江,杭州市,L 商务服务,www.meorient.com,-,-,-
创业板,绍兴贝斯美化工股份有限公司,"BSM CHEMICAL CO., LTD.",浙江省绍兴市上虞区杭州湾上虞经济技术开发区经十一路2号,300796,贝斯美,2019-11-15,"361,142,872","360,418,057",,,,0,0,华东,浙江,绍兴市,C 制造业,www.bsmchem.com,-,-,-
创业板,钢研纳克检测技术股份有限公司,"NCS TESTING TECHNOLOGY CO., LTD.",北京市海淀区高梁桥斜街13号,300797,钢研纳克,2019-11-01,"383,175,000","372,300,000",,,,0,0,华北,北京,北京市,M 科研服务,www.ncschina.com,-,-,-
创业板,江苏锦鸡实业股份有限公司,"Jiang Su Jin ji Industrial Co.,Ltd.",江苏省泰兴市经济开发区新港路10号,300798,锦鸡股份,2019-11-22,"417,750,916","317,993,488",,,,0,0,华东,江苏,泰州市,C 制造业,www.jinjidyes.com,-,-,-
创业板,北京左江科技股份有限公司,"Beijing Zuojiang Technology Co., Ltd.",北京市海淀区高里掌路3号院9号楼1层101、2层201,300799,*ST左江,2019-10-29,"102,030,000","67,575,000",,,,0,0,华北,北京,北京市,I 信息技术,,-,-,-
创业板,力合科技（湖南）股份有限公司,"Lihe Technology (Hunan) Co.,Ltd.",湖南省长沙市高新区青山路668号,300800,力合科技,2019-11-06,"238,400,000","165,132,950",,,,0,0,华中,湖南,长沙市,C 制造业,www.lihero.com,-,-,-
创业板,山东泰和科技股份有限公司,"Shandong Taihe Technologies CO.,Ltd.",山东省枣庄市市中区十里泉东路1号,300801,泰和科技,2019-11-28,"218,430,000","135,176,535",,,,0,0,华东,山东,枣庄市,C 制造业,www.thwater.com,-,-,-
创业板,上海矩子科技股份有限公司,"Jutze Intelligent Technology Co., Ltd.",上海市徐汇区云锦路701号33层3301单元（实际29层）,300802,矩子科技,2019-11-14,"289,295,555","190,366,613",,,,0,0,华东,上海,上海市,C 制造业,www.jutze.com.cn,-,-,-
创业板,北京指南针科技发展股份有限公司,"Beijing Compass Technology Development Co., Ltd.",北京市昌平区北七家镇七北路42号院2号楼1单元501室,300803,指南针,2019-11-18,"408,711,144","403,934,405",,,,0,0,华北,北京,北京市,J 金融业,www.compass.cn,-,-,-
创业板,广东广康生化科技股份有限公司,"Yingde Greatchem Chemicals Co., Ltd.",广东省英德市农用化工产业链专用基地（英德市沙口镇红丰管理区）,300804,广康生化,2023-06-27,"74,000,000","17,479,378",,,,0,0,华南,广东,清远市,C 制造业,www.greatchem.com.cn,否,否,否
创业板,广东电声市场营销股份有限公司,"GUANGDONG BRANDMAX MARKETING CO.,LTD.",广东省广州市天河区黄埔大道西平云路163号之四401室自编之01房,300805,电声股份,2019-11-21,"423,230,000","287,139,200",,,,0,0,华南,广东,广州市,L 商务服务,www.brandmax.com.cn,-,-,-
创业板,江苏斯迪克新材料科技股份有限公司,"Jiangsu Sidike New Materials Science & Technology Co., Ltd.",江苏省泗洪经济开发区双洋西路6号,300806,斯迪克,2019-11-25,"453,618,762","266,653,248",,,,0,0,华东,江苏,宿迁市,C 制造业,www.sidike.com,-,-,-
创业板,郑州天迈科技股份有限公司,"Zhengzhou Tiamaes Technology Co., Ltd.",河南省郑州市高新区莲花街316号10号楼106-606号房、108-608号房,300807,天迈科技,2019-12-19,"68,039,587","48,800,800",,,,0,0,华中,河南,郑州市,C 制造业,www.tiamaes.com,-,-,-
创业板,广东久量股份有限公司,"Guangdong DP Co., Ltd.",广东省广州市白云区广州民营科技园科园路12号,300808,久量股份,2019-11-29,"160,000,000","86,932,584",,,,0,0,华南,广东,广州市,C 制造业,www.dpled.com,-,-,-
创业板,华辰精密装备（昆山）股份有限公司,"Hiecise Precision Equipment Co.,Ltd.",江苏省昆山市周市镇横长泾路333号,300809,华辰装备,2019-12-04,"252,176,000","118,265,450",,,,0,0,华东,江苏,苏州市,C 制造业,www.hiecise.com,-,-,-
创业板,北京中科海讯数字科技股份有限公司,"Beijing Zhongkehaixun Digital S&T Co.,Ltd.",北京市海淀区地锦路33号院1号楼3层S6306室,300810,中科海讯,2019-12-06,"118,050,000","114,004,475",,,,0,0,华北,北京,北京市,I 信息技术,,-,-,-
创业板,深圳市铂科新材料股份有限公司,"POCO Holding Co., Ltd.",广东省深圳市南山区西丽街道曙光社区智谷研发楼B栋1301,300811,铂科新材,2019-12-30,"198,789,105","156,215,466",,,,0,0,华南,广东,深圳市,C 制造业,www.pocomagnetic.com,-,-,-
创业板,深圳市易天自动化设备股份有限公司,"Shenzhen Etmade Automatic Equipment Co.,Ltd",广东省深圳市宝安区沙井街道大王山社区西部工业园第一幢,300812,易天股份,2020-01-09,"140,257,029","89,788,974",,,,0,0,华南,广东,深圳市,C 制造业,www.etmade.com,-,-,-
创业板,浙江泰林生物技术股份有限公司,"ZheJiang Tailin Bioengineering Co.,Ltd",浙江省杭州市滨江区南环路2930号,300813,泰林生物,2020-01-14,"108,679,219","58,799,623",,,,0,0,华东,浙江,杭州市,C 制造业,www.tailingood.com,-,-,-
创业板,深圳中富电路股份有限公司,SHEN ZHEN JOVE ENTERPRISE LIMITED,广东省深圳市宝安区沙井街道和一社区和二工业区兴业路8号,300814,中富电路,2021-08-12,"175,796,000","50,796,000",,,,0,0,华南,广东,深圳市,C 制造业,www.jovepcb.com,否,否,否
创业板,玉禾田环境发展集团股份有限公司,"EIT Environmental Development Group Co.,Ltd",安徽省安庆市岳西县天馨大道筑梦小镇电商产业园5号楼,300815,玉禾田,2020-01-23,"398,592,000","387,792,000",,,,0,0,华东,安徽,安庆市,N 公共环保,www.eit-sz.com,-,-,-
创业板,安徽艾可蓝环保股份有限公司,"ActBlue Co., Ltd.",安徽省池州市高新区玉镜路12号,300816,艾可蓝,2020-02-10,"80,000,000","47,486,203",,,,0,0,华东,安徽,池州市,N 公共环保,www.act-blue.com,-,-,-
创业板,浙江双飞无油轴承股份有限公司,"Zhejiang SF Oilless Bearing Co., Ltd.",浙江省嘉兴市嘉善县干窑镇宏伟北路18号,300817,双飞股份,2020-02-18,"174,638,592","99,366,912",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.sf-bearing.com,-,-,-
创业板,江西耐普矿机股份有限公司,"Naipu Mining Machinery Co.,Ltd",江西省上饶市上饶经济技术开发区吉利大道18号,300818,耐普矿机,2020-02-12,"105,010,261","62,123,012",,,,0,0,华东,江西,上饶市,C 制造业,www.naipu.com.cn,-,-,-
创业板,江苏聚杰微纤科技集团股份有限公司,"Jiangsu Jujie Microfiber Technology Group Co., Ltd.",江苏省苏州市吴江区八坼镇南郊,300819,聚杰微纤,2020-03-12,"149,205,000","134,762,250",,,,0,0,华东,江苏,苏州市,C 制造业,www.jujie.com,-,-,-
创业板,四川英杰电气股份有限公司,"Sichuan Injet Electric Co., Ltd.",四川省德阳市金沙江西路686号,300820,英杰电气,2020-02-13,"220,083,294","105,403,910",,,,0,0,西南,四川,德阳市,C 制造业,www.injet.cn,-,-,-
创业板,山东东岳有机硅材料股份有限公司,"Shandong Dongyue Organosilicon Materials Co., Ltd.",山东省淄博市桓台县唐山镇工业路3799号,300821,东岳硅材,2020-03-12,"1,200,000,000","1,200,000,000",,,,0,0,华东,山东,淄博市,C 制造业,www.dyyjg.com,-,-,-
创业板,深圳贝仕达克技术股份有限公司,"SHENZHEN BESTEK TECHNOLOGY CO.,LTD",广东省深圳市龙岗区龙岗街道龙西社区学园路第三工业区22栋、23栋、34栋、37栋,300822,贝仕达克,2020-03-13,"240,007,500","222,329,870",,,,0,0,华南,广东,深圳市,C 制造业,www.szbtk.com,-,-,-
创业板,建科机械（天津）股份有限公司,"TJK MACHINERY (TIANJIN) CO., LTD.",天津市北辰区陆路港物流装备产业园陆港五纬路7号,300823,建科机械,2020-03-19,"93,559,091","54,741,191",,,,0,0,华北,天津,天津市,C 制造业,www.tjkmachinery.com,-,-,-
创业板,深圳市北鼎晶辉科技股份有限公司,"Shenzhen Crastal Technology Co.,Ltd.",广东省深圳市南山区桃源街道福光社区留仙大道3333号塘朗城广场（西区）A座、B座、C座A座3801,300824,北鼎股份,2020-06-19,"326,341,682","316,060,307",,,,0,0,华南,广东,深圳市,C 制造业,www.buydeem.com,-,-,-
创业板,阿尔特汽车技术股份有限公司,"IAT Automobile Technology Co., Ltd.",北京市北京经济技术开发区凉水河二街7号院11号楼9层（北京自贸试验区高端产业片区亦庄组团）,300825,阿尔特,2020-03-27,"497,434,856","471,882,378",,,,0,0,华北,北京,北京市,M 科研服务,www.iat-auto.com,-,-,-
创业板,南京市测绘勘察研究院股份有限公司,"Nanjing Insititute of Surveying,Mapping& Geotechnical Investigation,Co.Ltd",江苏省南京市建邺区创意路88号,300826,测绘股份,2020-04-03,"145,600,000","138,719,875",,,,0,0,华东,江苏,南京市,M 科研服务,www.njcky.com,-,-,-
创业板,上能电气股份有限公司,"SINENG ELECTRIC CO.,LTD.",江苏省无锡市惠山区和惠路6号,300827,上能电气,2020-04-10,"355,948,624","258,563,747",,,,0,0,华东,江苏,无锡市,C 制造业,www.si-neng.com,-,-,-
创业板,天津锐新昌科技股份有限公司,"Tianjin Ruixin Technology Co., Ltd.",天津市新技术产业园区华苑产业区(环外)海泰北道5号,300828,锐新科技,2020-04-21,"165,900,000","122,559,553",,,,0,0,华北,天津,天津市,C 制造业,www.ruixin-eht.com,-,-,-
创业板,河南金丹乳酸科技股份有限公司,"Henan Jindan Lactic Acid Technology Co., Ltd",河南省周口市郸城县金丹大道08号,300829,金丹科技,2020-04-22,"180,654,547","116,896,191",,,,0,0,华中,河南,周口市,C 制造业,www.hnjindan.com,-,-,-
创业板,金现代信息产业股份有限公司,"JinXianDai Information Industry Co.,Ltd.",山东省济南市高新区新泺大街1166号奥盛大厦2号楼21层东区2101,300830,金现代,2020-05-06,"430,125,000","310,284,375",,,,0,0,华东,山东,济南市,I 信息技术,www.jxdinfo.com,-,-,-
创业板,西安派瑞功率半导体变流技术股份有限公司,"XI""AN PERI POWER SEMICONDUCTOR CONVERTING TECHNOLOGY CO.,LTD.",陕西省西安市高新区新区锦业二路东段,300831,派瑞股份,2020-05-07,"320,000,000","182,754,867",,,,0,0,西北,陕西,西安市,C 制造业,www.chinaxaperi.com,-,-,-
创业板,深圳市新产业生物医学工程股份有限公司,"Shenzhen New Industries Biomedical Engineering Co., Ltd.",广东省深圳市坪山区坑梓街道金沙社区锦绣东路23号新产业生物大厦二十一层,300832,新产业,2020-05-12,"785,718,785","698,392,087",,,,0,0,华南,广东,深圳市,C 制造业,www.snibe.com,-,-,-
创业板,广州市浩洋电子股份有限公司,"GUANGZHOU HAOYANG ELECTRONIC CO.,LTD.",广东省广州市番禺区石碁镇海涌路109号（厂房）,300833,浩洋股份,2020-05-20,"84,327,000","52,273,624",,,,0,0,华南,广东,广州市,C 制造业,www.terbly.com,-,-,-
创业板,星辉环保材料股份有限公司,"Rastar Environmental Protection Materials Co.,Ltd.",广东省汕头保税区通洋路37号,300834,星辉环材,2022-01-13,"193,712,353","61,406,907",,,,0,0,华南,广东,汕头市,C 制造业,www.rastarchem.cn,否,否,否
创业板,安徽龙磁科技股份有限公司,"Sinomag Technology Co., Ltd.",安徽省合肥市庐江县郭河镇工业区,300835,龙磁科技,2020-05-25,"120,139,000","79,993,365",,,,0,0,华东,安徽,合肥市,C 制造业,www.sinomagtech.com,-,-,-
创业板,昆山佰奥智能装备股份有限公司,"Kunshan TopA Intelligent Equipment Co.,Ltd.",江苏省昆山市玉山镇紫竹路1689号6号房,300836,佰奥智能,2020-05-28,"64,032,436","42,676,854",,,,0,0,华东,江苏,苏州市,C 制造业,www.kstopa.com.cn,-,-,-
创业板,浙矿重工股份有限公司,"Zhe Kuang Heavy Industry Co.,Ltd.",浙江省湖州市长兴县和平镇工业园区,300837,浙矿股份,2020-06-05,"100,000,000","70,581,250",,,,0,0,华东,浙江,湖州市,C 制造业,www.cnzkzg.com,-,-,-
创业板,浙江力诺流体控制科技股份有限公司,"Zhejiang Lenor Flow Control Technology Co.,Ltd.",浙江省温州市瑞安市上望街道望海路2899号,300838,浙江力诺,2020-06-08,"136,340,000","100,833,500",,,,0,0,华东,浙江,温州市,C 制造业,zj-lenor.com,-,-,-
创业板,宁波博汇化工科技股份有限公司,"Ningbo Bohui Chemical Technology Co., Ltd",浙江省宁波市宁波石化经济技术开发区滨海路2366号,300839,博汇股份,2020-06-30,"245,460,379","240,185,861",,,,0,0,华东,浙江,宁波市,C 制造业,www.bhpcc.com,-,-,-
创业板,青岛酷特智能股份有限公司,"QINGDAO KUTESMART CO.,LTD.",山东省青岛市即墨市红领大街17号,300840,酷特智能,2020-07-08,"240,000,000","177,085,135",,,,0,0,华东,山东,青岛市,C 制造业,www.kutesmart.com,-,-,-
创业板,成都康华生物制品股份有限公司,"Chengdu Kanghua Biological Products Co., Ltd.",四川省成都经济技术开发区北京路182号,300841,康华生物,2020-06-16,"134,650,449","118,341,421",,,,0,0,西南,四川,成都市,C 制造业,www.kangh.com,-,-,-
创业板,无锡帝科电子材料股份有限公司,"Wuxi DK Electronic Materials Co.,Ltd.",江苏省无锡市宜兴市屺亭街道永宁路11号创业园二期B2幢,300842,帝科股份,2020-06-18,"100,250,000","84,328,025",,,,0,0,华东,江苏,无锡市,C 制造业,www.dkem.cn,-,-,-
创业板,胜蓝科技股份有限公司,"Shenglan Technology Co., Ltd.",广东省东莞市长安镇沙头南区合兴路4号,300843,胜蓝股份,2020-07-02,"149,597,001","141,599,751",,,,0,0,华南,广东,东莞市,C 制造业,www.jctc.com.cn,-,-,-
创业板,广州山水比德设计股份有限公司,"Guangzhou?S.P.I?Design?Co.,?Ltd.",广东省广州市海珠区新港东路1166号201房，202房，203房，204房，205房，301房(部位:自编A)，302房至304房,300844,山水比德,2021-08-13,"64,640,000","16,760,000",,,,0,0,华南,广东,广州市,M 科研服务,www.gz-spi.com,否,否,否
创业板,郑州捷安高科股份有限公司,"Zhengzhou J&T Hi-Tech Co., Ltd.",河南省郑州高新技术产业开发区科学大道133号11层,300845,捷安高科,2020-07-03,"111,307,926","75,045,068",,,,0,0,华中,河南,郑州市,I 信息技术,www.jantech.cn,-,-,-
创业板,北京首都在线科技股份有限公司,"CAPITALONLINE DATA SERVICE CO.,LTD.",北京市朝阳区紫月路18号院9号楼一层101室,300846,首都在线,2020-07-01,"466,822,836","356,425,522",,,,0,0,华北,北京,北京市,I 信息技术,www.capitalonline.net,-,-,-
创业板,中船汉光科技股份有限公司,"HG Technologies Co., Ltd.",河北省邯郸市经济开发区世纪大街12号、和谐大街8号、尚壁东街8号,300847,中船汉光,2020-07-09,"296,010,000","296,010,000",,,,0,0,华北,河北,邯郸市,C 制造业,www.hg-oa.com,-,-,-
创业板,美瑞新材料股份有限公司,"Miracll Chemicals Co.,Ltd.",山东省烟台市烟台开发区长沙大街35号,300848,美瑞新材,2020-07-20,"300,015,000","179,524,125",,,,0,0,华东,山东,烟台市,C 制造业,www.miracll.com,-,-,-
创业板,浙江锦盛新材料股份有限公司,"Zhejiang Jinsheng New Materials Co., Ltd.",浙江省绍兴市滨海新城沥海镇渔舟路9号,300849,锦盛新材,2020-07-10,"150,000,000","121,468,023",,,,0,0,华东,浙江,绍兴市,C 制造业,www.zj-jinsheng.com,-,-,-
创业板,洛阳新强联回转支承股份有限公司,"Luoyang Xinqianglian Slewing Bearing Co.,Ltd.",河南省洛阳市新安县经济技术开发区洛新园区京津路8号,300850,新强联,2020-07-13,"329,709,183","231,606,010",,,,0,0,华中,河南,洛阳市,C 制造业,www.lyxqlbearing.com.cn,-,-,-
创业板,北京交大思诺科技股份有限公司,"Beijing Jiaoda Signal Technology Co.,Ltd.",北京市昌平区回龙观镇立业路3号院2号楼1层101,300851,交大思诺,2020-07-17,"86,933,400","46,152,878",,,,0,0,华北,北京,北京市,I 信息技术,www.jd-signal.com,-,-,-
创业板,四会富仕电子科技股份有限公司,"Sihui Fuji Electronics Technology Co., Ltd.",广东省肇庆市四会市下茆镇龙湾村西鸦崀,300852,四会富仕,2020-07-13,"101,930,760","97,955,864",,,,0,0,华南,广东,肇庆市,C 制造业,www.fujipcb.cn,-,-,-
创业板,杭州申昊科技股份有限公司,"Hangzhou Shenhao Technology Co.,LTD.",浙江省杭州市余杭区仓前街道长松街6号,300853,申昊科技,2020-07-24,"146,940,856","105,050,866",,,,0,0,华东,浙江,杭州市,C 制造业,www.shenhaoinfo.com,-,-,-
创业板,中兰环保科技股份有限公司,"GAD Environmental Technology Co., LTD.",广东省深圳市南山区蛇口南海大道1069号联合大厦三层,300854,中兰环保,2021-09-16,"100,689,000","45,924,875",,,,0,0,华南,广东,深圳市,N 公共环保,gad.net.cn,否,否,否
创业板,江苏图南合金股份有限公司,"Jiangsu ToLand Alloy Co.,Ltd",江苏省丹阳市凤林大道9号,300855,图南股份,2020-07-23,"395,079,750","283,729,389",,,,0,0,华东,江苏,镇江市,C 制造业,www.toland-alloy.com,-,-,-
创业板,南京科思化学股份有限公司,"Nanjing COSMOS Chemical Co., Ltd.",江苏省南京市江宁经济技术开发区苏源大道19号,300856,科思股份,2020-07-22,"169,320,000","162,195,000",,,,0,0,华东,江苏,南京市,C 制造业,www.cosmoschem.com,-,-,-
创业板,协创数据技术股份有限公司,"SHARETRONIC DATA TECHNOLOGY CO.,LTD.",广东省深圳市福田区深南大道耀华创建大厦1座12层1209号房,300857,协创数据,2020-07-27,"243,801,046","206,557,782",,,,0,0,华南,广东,深圳市,C 制造业,www.sharetronic.com,-,-,-
创业板,北京科拓恒通生物技术股份有限公司,"Beijing Scitop Bio-tech Co., Ltd.",北京市怀柔区雁栖经济开发区牤牛河路31号院1号-2,300858,科拓生物,2020-07-27,"263,495,118","191,618,514",,,,0,0,华北,北京,北京市,C 制造业,www.scitop.cn,-,-,-
创业板,西域旅游开发股份有限公司,"WESTERN REGIONS TOURISM DEVELOPMENT CO.,LTD.",新疆维吾尔自治区昌吉州阜康市准噶尔路229号,300859,*ST西域,2020-08-06,"155,000,000","154,999,775",,,,0,0,西北,新疆,昌吉回族自治州,N 公共环保,www.xylygf.com,-,-,-
创业板,锋尚文化集团股份有限公司,"Funshine Culture Group Co.,Ltd.",北京市东城区青龙胡同1号16层1606,300860,锋尚文化,2020-08-24,"137,167,748","41,940,704",,,,0,0,华北,北京,北京市,R 文化传播,www.fssjart.com,否,否,否
创业板,杨凌美畅新材料股份有限公司,"Yangling Metron New Material Co., Ltd.",陕西省杨凌示范区渭惠路东段富海工业园,300861,美畅股份,2020-08-24,"480,012,000","279,427,856",,,,0,0,西北,陕西,咸阳市,C 制造业,www.ylmetron.com,否,否,否
创业板,安徽蓝盾光电子股份有限公司,"ANHUI LANDUN PHOTOELECTRON CO.,LTD",安徽省铜陵市石城路电子工业区,300862,蓝盾光电,2020-08-24,"131,869,930","85,864,658",,,,0,0,华东,安徽,铜陵市,C 制造业,www.ldchina.cn,否,否,否
创业板,宁波卡倍亿电气技术股份有限公司,"Ningbo KBE Electrical Technology Co.,Ltd",浙江省宁波市宁海县桥头胡街道汶溪周工业区,300863,卡倍亿,2020-08-24,"88,715,649","33,212,087",,,,0,0,华东,浙江,宁波市,C 制造业,www.nbkbe.com,否,否,否
创业板,南京大学环境规划设计研究院集团股份公司,"Academy of Environmental Planning and Design, Co.,Ltd., Nanjing University",江苏省南京市六合区科创大道9号A6栋5层,300864,南大环境,2020-08-24,"155,040,000","38,760,000",,,,0,0,华东,江苏,南京市,N 公共环保,www.njuae.cn,否,否,否
创业板,成都大宏立机器股份有限公司,"CHENGDU DAHONGLI MACHINERY CO.,LTD.",四川省成都市大邑县晋原镇工业大道128号(经济开发区),300865,大宏立,2020-08-24,"95,680,000","27,551,815",,,,0,0,西南,四川,成都市,C 制造业,www.dhljq.com,否,否,否
创业板,安克创新科技股份有限公司,"Anker Innovations Technology Co., Ltd",湖南省长沙高新开发区尖山路39号长沙中电软件园有限公司一期七栋7楼701室,300866,安克创新,2020-08-24,"406,427,207","151,048,761",,,,0,0,华中,湖南,长沙市,C 制造业,www.anker-in.com,否,否,否
创业板,圣元环保股份有限公司,"Shengyuan Environmental Protection Co.,Ltd.",福建省厦门市湖里区湖里大道6号北方商务大厦519,300867,圣元环保,2020-08-24,"271,741,053","153,234,960",,,,0,0,华东,福建,厦门市,N 公共环保,www.chinasyep.com,否,否,否
创业板,深圳市杰美特科技股份有限公司,"SHENZHEN JAME TECHNOLOGY CORP., LTD.",广东省深圳市龙华区民治街道北站社区汇德大厦1号楼4201、广东省深圳市龙华区大浪街道高峰社区华荣路172号,300868,杰美特,2020-08-24,"128,000,000","58,601,163",,,,0,0,华南,广东,深圳市,C 制造业,www.jamepda.com,否,否,否
创业板,康泰医学系统（秦皇岛）股份有限公司,"CONTEC MEDICAL SYSTEMS CO., LTD.",河北省秦皇岛市经济技术开发区秦皇西大街112号,300869,康泰医学,2020-08-24,"401,802,671","199,280,212",,,,0,0,华北,河北,秦皇岛市,C 制造业,www.contecmed.com.cn,否,否,否
创业板,深圳欧陆通电子股份有限公司,"SHENZHEN HONOR ELECTRONIC CO.,LTD",广东省深圳市宝安区西乡街道固戍二路星辉工业厂区厂房一、二、三（星辉科技园A、B、C栋）,300870,欧陆通,2020-08-24,"101,752,000","39,096,723",,,,0,0,华南,广东,深圳市,C 制造业,www.honor-cn.com,否,否,否
创业板,武汉回盛生物科技股份有限公司,"WUHAN HVSEN BIOTECHNOLOGY CO.,LTD.",湖北省武汉市东西湖区张柏路218号,300871,回盛生物,2020-08-24,"165,887,158","82,964,098",,,,0,0,华中,湖北,武汉市,C 制造业,www.whhsyy.com,否,否,否
创业板,天阳宏业科技股份有限公司,"Tansun Technology Co.,Ltd.",西藏自治区拉萨经济技术开发区林琼岗东一路7号西藏西欣商贸有限公司A座608房,300872,天阳科技,2020-08-24,"404,427,654","256,271,683",,,,0,0,西南,西藏,拉萨市,I 信息技术,www.tansun.com.cn,否,否,否
创业板,江苏海晨物流股份有限公司,"Hichain Logistics Co.,Ltd.",江苏省苏州市吴江经济技术开发区泉海路111号,300873,海晨股份,2020-08-24,"230,601,779","107,493,654",,,,0,0,华东,江苏,苏州市,G 运输仓储,www.hichain.com,否,否,否
创业板,天津捷强动力装备股份有限公司,"Tianjin Jieqiang Equipments Co., LTD",天津市北辰区滨湖路3号,300875,捷强装备,2020-08-24,"99,834,751","46,149,080",,,,0,0,华北,天津,天津市,C 制造业,www.tjjqzb.com,否,否,否
创业板,广东蒙泰高新纤维股份有限公司,"Guangdong Modern High-Tech Fiber Co., Ltd.",广东省揭阳市揭东区城西片工业区,300876,蒙泰高新,2020-08-24,"96,000,140","28,245,140",,,,0,0,华南,广东,揭阳市,C 制造业,www.gdguangdong.com,否,否,否
创业板,安徽金春无纺布股份有限公司,"AnHui Jinchun Nonwoven Co.,Ltd.",安徽省滁州市南京北路218号,300877,金春股份,2020-08-24,"120,000,000","56,798,950",,,,0,0,华东,安徽,滁州市,C 制造业,www.czjinchun.com,否,否,否
创业板,浙江维康药业股份有限公司,Zhejiang Wecome Pharmaceutical Company Limited,浙江省丽水经济开发区遂松路2号,300878,维康药业,2020-08-24,"144,790,322","39,937,033",,,,0,0,华东,浙江,丽水市,C 制造业,www.zjwk.com,否,否,否
创业板,宁波大叶园林设备股份有限公司,"Ningbo Daye Garden Machinery Co., Ltd.",浙江省余姚市锦凤路58号,300879,大叶股份,2020-09-01,"160,000,000","55,000,000",,,,0,0,华东,浙江,宁波市,C 制造业,www.dayepower.com,否,否,否
创业板,宁波迦南智能电气股份有限公司,"Ningbo Jianan Electronics Co.,Ltd",浙江省慈溪市开源路315号,300880,迦南智能,2020-09-01,"193,196,160","85,138,560",,,,0,0,华东,浙江,宁波市,C 制造业,www.nbjianan.com,否,否,否
创业板,盛德鑫泰新材料股份有限公司,"Shengtak New Materials Co., Ltd.",江苏省常州市钟楼区邹区镇邹区村周家湾,300881,盛德鑫泰,2020-09-01,"110,000,000","29,150,000",,,,0,0,华东,江苏,常州市,C 制造业,www.shengdechina.com,否,否,否
创业板,浙江万胜智能科技股份有限公司,"Zhejiang Wellsun Intelligent Technology Co.,Ltd.",浙江省台州市天台县始丰街道永昌路109号,300882,万胜智能,2020-09-10,"204,429,420","57,606,445",,,,0,0,华东,浙江,台州市,C 制造业,www.wellsun.com,否,否,否
